AP Inventory
AP Name,Ethernet MAC,AP IP Address,Location,Model,Controller Name,Primary Controller Name,Admin Status,Serial Number,AP Type,Secondary Controller Name,AP Mode
DIS_4PWT006895/01-02AI-R_Kelas,00:1F:64:EE:79:1A,0.0.0.0,SD 4 DUKUH WALUH_Jl. Sunan Bonang Dukuh waluh,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
MMEMMR00004/01-02AI-Dp_R_Loby,00:1F:64:EE:79:1D,10.15.17.49,Bandara Fransseda Maumere,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Enabled,SN:01010600P13513600102,CAPWAP,,FitAP
6PTK000931/01-03AI-R_Komputer,00:1F:64:EE:79:26,0.0.0.0,SMA-ADISUCIPTO_KOMP-BTN-TELUK-MULUS_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
4BM006853/01-01AI-Audio_Visual,00:1F:64:EE:79:29,0.0.0.0,SMP N 1 PATIKRAJA_JL. BANYUMAS NO. 09 PATIKRAJA, BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
6PTK000665/02-01AI-Dp_Dp_R_Bendahara,00:1F:64:EE:79:2C,10.15.20.19,RS-BHAYANGKARA_JL-KS-TUBUN_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513600107,CAPWAP,WAC-D6-SKK,FitAP
4PWT006834/01-02AI-Kelas,00:1F:64:EE:79:32,10.15.23.10,SMP N 1 JATILAWANG_JL. PRAMUKA NO. 3 JATILAWANG,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:01010600P13513600109,CAPWAP,WAC-D4-GBL02,FitAP
Q1-4PWT006833/01-01AI-Lobby,00:1F:64:EE:79:38,0.0.0.0,SMP MUHAMMADIYAH WANGON_JL. RAYA UTARA WANGON,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
DIS_4PWT006895/01-01AI-R_Guru,00:1F:64:EE:79:44,0.0.0.0,SD 4 DUKUH WALUH_Jl. Sunan Bonang Dukuh waluh,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
DIS_4PWT006865/01-01AI-Lorong_Tengah,00:1F:64:EE:79:53,0.0.0.0,SMP PGRI PURWOKERTO_JL. HOS NOTO SUWIRYO NO. 2 TELUK PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
MMEMMR00003/01-01AI-Dp_R_Kepsek,00:1F:64:EE:79:56,0.0.0.0,SMA K St. Petrus Kewa Maumere,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Disabled,SN:00000000000000000000,CAPWAP,,FitAP
RTGLBJ00006/01-01AI-R_Loby,00:1F:64:EE:79:59,10.15.17.4,Not set,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Disabled,SN:01010600P13513600122,CAPWAP,,FitAP
6PTK003928/01-02AI-Dp_R_TU,00:1F:64:EE:79:5C,0.0.0.0,SMAN-1-SUNGAI-RAYA_JL_ADI-SUCIPTO_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00124/01-08AI-PTU_MSK_TMR,00:1F:64:EE:79:5F,10.15.13.140,Fakultas_Pertanian_UNRAM_15,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600124,CAPWAP,,FitAP
MTRMTR00124/01-05AI-DP_LOBY,00:1F:64:EE:79:62,10.15.13.64,Fakultas_Pertanian_UNRAM_12,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600125,CAPWAP,,FitAP
MTRMTR00124/01-07AI-GDG_TIMUR,00:1F:64:EE:79:65,10.15.13.162,Fakultas_Pertanian_UNRAM_14,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600126,CAPWAP,,FitAP
MTRMTR00124/01-06AI-DP_R_PDDKAN,00:1F:64:EE:79:6B,10.15.13.32,Fakultas_Pertanian_UNRAM_13,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600128,CAPWAP,,FitAP
6PTK000931/01-01AI-Dp_R_Guru,00:1F:64:EE:79:6E,0.0.0.0,SMA-ADISUCIPTO_KOMP-BTN-TELUK-MULUS_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
MTRMTR00124/01-04AI-DP_R_KMHS,00:1F:64:EE:79:71,10.15.13.55,Fakultas_Pertanian_UNRAM_11,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600130,CAPWAP,,FitAP
MTRMTR00006/01-01AI-DP_KN_STAGE,00:1F:64:EE:79:74,10.15.14.245,Auditorium_Unram_01,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600131,CAPWAP,,FitAP
KPKPN00026/01-02AI-R_Guru,00:1F:64:EE:79:7D,10.15.21.5,Not set,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Enabled,SN:01010600P13513600134,CAPWAP,,FitAP
4PWT006835/01-03AI-Mushola,00:1F:64:EE:79:80,0.0.0.0,SMP PANCASILA JATILAWANG_JL. RAYA JATILAWANG NO.17 JATILAWANG,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PWT006867/01-01AI-R_Kantor,00:1F:64:EE:79:92,0.0.0.0,SD SUSTERAN PURWOKERTO_JL. JEND.GATOT SUBROTO NO.44 PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4BI003899/01-01AI-R_TU,00:1F:64:EE:79:98,10.17.21.30,SMPN 2 Mojosongo_Jl.Nangka,Gumukan,Mojosongo,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600143,CAPWAP,WAC-D4-GBL02,FitAP
4BI003899/01-02AI-Slsr_Kls,00:1F:64:EE:79:9E,10.17.21.53,SMPN 2 Mojosongo_Jl.Nangka,Gumukan,Mojosongo,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600145,CAPWAP,WAC-D4-GBL02,FitAP
MTRMTR00124/01-01AI-BL_GDG_TIMUR,00:1F:64:EE:79:A1,10.15.13.185,Fakultas_Pertanian_UNRAM_08,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600146,CAPWAP,,FitAP
UNRUNR00004/02-01AI-Aula,00:1F:64:EE:79:A4,10.17.19.47,KPU Ungaran_Jl. A. Yani No. 6&#160;Ungaran,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600147,CAPWAP,WAC-D4-GBL02,FitAP
5MTR010912/01-08AI-DP_R_GURU,00:1F:64:EE:79:A7,10.15.13.198,SMAN_01_Mataram_08,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600148,CAPWAP,,FitAP
5MTR010912/01-07AI-DP_R_GURU,00:1F:64:EE:79:AD,10.15.13.110,SMAN_01_Mataram_07,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600150,CAPWAP,,FitAP
5MTR010912/02-09AI-DP_KLS_IPA_1,00:1F:64:EE:79:B0,10.15.13.142,SMAN_01_Mataram_09,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600151,CAPWAP,,FitAP
4BI003899/01-03AI-R_Guru,00:1F:64:EE:79:B6,10.17.21.13,SMPN 2 Mojosongo_Jl.Nangka,Gumukan,Mojosongo,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600153,CAPWAP,WAC-D4-GBL02,FitAP
MTRMTR00124/01-03AI-DP_GDG_BARAT,00:1F:64:EE:79:C2,10.15.13.40,Fakultas_Pertanian_UNRAM_10,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600157,CAPWAP,,FitAP
MTRMTR00124/01-02AI-BL_GDG_BARAT,00:1F:64:EE:79:C5,10.15.13.167,Fakultas_Pertanian_UNRAM_09,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600158,CAPWAP,,FitAP
MTRMTR00124/02-07AI-R_SIDANG,00:1F:64:EE:79:CE,10.15.13.92,Fakultas_Pertanian_UNRAM_07,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600161,CAPWAP,,FitAP
6PTK001105/01-01AI-R_Tata_Usaha,00:1F:64:EE:79:D4,10.15.21.39,SMP-AL-AZHAR_JL-A-YANI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513600163,CAPWAP,WAC-D6-SKK,FitAP
4PWT006835/01-01AI-R_Guru,00:1F:64:EE:79:DD,0.0.0.0,SMP PANCASILA JATILAWANG_JL. RAYA JATILAWANG NO.17 JATILAWANG,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
MTRMTR00124/02-02AI-DP_LOBY,00:1F:64:EE:79:E3,10.15.13.81,Fakultas_Pertanian_UNRAM_06,AE5100-E2AN2T,WAC-D7-MTR,WAC-D7-MTR,Enabled,SN:01010600P13513600168,CAPWAP,,FitAP
PTKPTK00151/01-01AI-Dlm_Cafe,00:1F:64:EE:79:E6,10.15.23.26,CAFE-JOY_JL_AHMAD-MARZUKI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513600169,CAPWAP,WAC-D6-SKK,FitAP
6PTK000652/01-01AI-R_Sholat,00:1F:64:EE:79:E9,0.0.0.0,MASJID-MUJAHIDIN_JL-A-YANI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
SEKEF00002/01-01AI-Dp_R_Plasa,00:1F:64:EE:79:EF,10.15.20.5,Plaza Telkom Kefa,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Enabled,SN:01010600P13513600172,CAPWAP,,FitAP
4PBG004534/01-03AI-Ruang_BP,00:1F:64:EE:79:F2,10.15.27.131,SMKS YPT 1 PURBALINGGA_JL. MAYJEND SUNGKONO KM 3, PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600173,CAPWAP,WAC-D4-GBL02,FitAP
PWTPWT00134/01-02AI-Aula,00:1F:64:EE:79:F5,10.15.24.28,SDN 1 SOKANEGARA _JL. GEREJA NO. 12 KEL. SOKANEGARA KEC. PURWOKERTO TIMUR,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600174,CAPWAP,WAC-D4-GBL02,FitAP
ATBATB00002/01-02AI-Kn_R_Plasa,00:1F:64:EE:79:F8,10.15.19.7,Plaza Telkom Atambua,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Enabled,SN:01010600P13513600175,CAPWAP,,FitAP
PWTPWT00043/01-01AI-Lab,00:1F:64:EE:79:FE,10.15.24.73,SMK MIFTAHUL HUDA_JL. RAYA PESAWAHAN PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600177,CAPWAP,WAC-D4-GBL02,FitAP
4BM004490/02-01AI-R_Rapat,00:1F:64:EE:7A:01,10.15.28.10,SMK NEGERI 1 KEJAWAR BMS_JL. PRAMUKA NO. 1 KEJAWER BANYUMAS -BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600178,CAPWAP,WAC-D4-GBL02,FitAP
PWTPWT00031/01-01AI-Lobby,00:1F:64:EE:7A:04,10.15.24.57,MTS MUHAMMADIYAH PATIKRAJA_JL. MOCH. BESAR NO. 73 PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600179,CAPWAP,WAC-D4-GBL02,FitAP
PWTPBG00006/01-02AI-R_Guru,00:1F:64:EE:7A:0A,10.15.27.125,SMK CENDEKIA PERKASA_JL. WALIPERKASAKAV. 1 PEKIRINGAN KARANGMONCOL,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600181,CAPWAP,WAC-D4-GBL02,FitAP
4PBG004532/01-02AI-R_TU,00:1F:64:EE:7A:0D,0.0.0.0,SMKS WIDYA MANGGALA PURBALINGGA_JL. MAYJEND. SUNGKONO PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PWT004617/01-03AI-R_Guru,00:1F:64:EE:7A:10,0.0.0.0,SMK SWAGAYA 1 PURWOKERTO_JL. OV. ISDIMAN 54 / IX KEL. PURWOKERTO LOR KEC. PURWOKERTO TIMUR,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PWT004617/02-01AI-Lobby,00:1F:64:EE:7A:13,0.0.0.0,SMK SWAGAYA 1 PURWOKERTO_JL. OV. ISDIMAN 54 / IX KEL. PURWOKERTO LOR KEC. PURWOKERTO TIMUR,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
ATBATB00002/01-01AI-Dp_R_Plasa,00:1F:64:EE:7A:16,10.15.19.8,Plaza Telkom Atambua,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Enabled,SN:01010600P13513600185,CAPWAP,,FitAP
DIS_4PWT004643/01-01AI-Ruang_Kelas,00:1F:64:EE:7A:19,0.0.0.0,SMP N 1 PURWOKERTO_JL. JEND. SUDIRMAN NO. 181 KEL. KRANJI KEC. PURWOKERTO TIMUR,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PWT006870/01-01AI-R_Kelas_IXA,00:1F:64:EE:7A:1C,10.15.23.26,SMP N 1 Wangon_Jl. Raya Utara No. 106 Wangon,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:01010600P13513600187,CAPWAP,WAC-D4-GBL02,FitAP
4BA005477/01-01AI-Dpn_Kls_LAB_Software,00:1F:64:EE:7A:22,0.0.0.0,SMK HKTI 2 PURWOREJO KLAMPOK - Jl. RAYA PURWOREJO KLAMPOK,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4BA005477/01-02AI-Dpn_Martha_Tiahahu,00:1F:64:EE:7A:28,0.0.0.0,SMK HKTI 2 PURWOREJO KLAMPOK - Jl. RAYA PURWOREJO KLAMPOK,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
PWTPWT00134/01-01AI-Samping_Perpustakaan,00:1F:64:EE:7A:2B,10.15.24.61,SDN 1 SOKANEGARA _JL. GEREJA NO. 12 KEL. SOKANEGARA KEC. PURWOKERTO TIMUR,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600192,CAPWAP,WAC-D4-GBL02,FitAP
Q2-4CP006473/01-02AI-Halaman_Belakang,00:1F:64:EE:7A:2E,0.0.0.0,SMPN 1 Cilacap - Jl. A Yani 15 Cilacap,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
CPGML00045/01-02AI-R_Komputer,00:1F:64:EE:7A:34,10.15.25.7,SMK Makmur Cilacap_Jln. Pucang No. 99 Cilacap,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600195,CAPWAP,WAC-D4-GBL02,FitAP
CPGML00045/01-01AI-R_Guru,00:1F:64:EE:7A:40,10.15.25.16,SMK Makmur Cilacap_Jln. Pucang No. 99 Cilacap,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600199,CAPWAP,WAC-D4-GBL02,FitAP
6PTK000657/01-01AI-R-Access,00:1F:64:EE:7A:4C,10.15.20.105,KANTOR-WITEL-KALBAR_JL-TEUKU-UMAR_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:01010600P13513600203,CAPWAP,WAC-D6-SKK,FitAP
4BA005469/01-01AI-Dpn_Kelas_IPS,00:1F:64:EE:7A:52,0.0.0.0,SMAN 1 PURWANEGARA_JL RAYA PURWONEGORO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4BA004478/01-01AI-Dpn_R_Guru,00:1F:64:EE:7A:61,0.0.0.0,SMU NEGERI 1 BAWANG_JL RAYA PUCANG 134, BAWANG - BANJAR NEGARA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:01010600P13513600210,CAPWAP,WAC-D4-GBL02,FitAP
4BA005193/01-03AI-Ruang_Kakandatel,00:1F:64:EE:7A:67,10.15.26.15,PLASA TELKOM BANJARNEGARA_JL. PEMUDA NO.74 BANJAR NEGARA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600212,CAPWAP,WAC-D4-GBL02,FitAP
Q1-PWTPWT00069/01-02AI-Balai_Pertemuan,00:1F:64:EE:7A:6A,0.0.0.0,DESA MELUNG_JL RAYA MELUNG DESA MELUNG, KEC. KEDUNGBANTENG,,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PBG004534/02-01AI-R_Komputer,00:1F:64:EE:7A:6D,10.15.27.100,SMKS YPT 1 PURBALINGGA_JL. MAYJEND SUNGKONO KM 3, PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600214,CAPWAP,WAC-D4-GBL02,FitAP
4BA006893/02-01AI-Dpn_R_Komputer,00:1F:64:EE:7A:70,0.0.0.0,SMP N 1 BAWANG_JL.RAYA BAWANG,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PWT006621/02-01AI-Blue_Class,00:1F:64:EE:7A:73,0.0.0.0,AKPER YAKPERMAS PURBALINGGA_JL.RAYA JOMPO KULON SOKARAJA-PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PWT006501/03-01AI-Kelas_Multimedia,00:1F:64:EE:7A:79,10.15.24.15,SMK BINA CITRA INFORMATIKA PURWOKERTO_ JATISARI 24F JATISARI PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600218,CAPWAP,WAC-D4-GBL02,FitAP
4BA006894/01-01AI-Dpn_Bengkel_Elektro,00:1F:64:EE:7A:7C,0.0.0.0,SMK PANCA BHAKTI_JL.TENTARA PELAJAR KM.5 BANJARNEGARA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4BA006893/01-01AI-Dpn_R_Kls_IXB,00:1F:64:EE:7A:7F,0.0.0.0,SMP N 1 BAWANG_JL.RAYA BAWANG,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
PWTPWT00030/01-01AI-R_Guru,00:1F:64:EE:7A:85,10.15.25.15,SD PABUARAN_Jl Raya Baturaden 168 Kota Purwokerto,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600222,CAPWAP,WAC-D4-GBL02,FitAP
RSK_4PBG004533/01-01AI-Dpn_Ruang_Bengkel,00:1F:64:EE:7A:88,0.0.0.0,SMKS YPLP PERWIRA PURBALINGGA_JL. LETKOL ISDIMAN NO.56A PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
Q1-PWTPWT00069/01-01AI-TK,00:1F:64:EE:7A:8E,0.0.0.0,DESA MELUNG_JL RAYA MELUNG DESA MELUNG, KEC. KEDUNGBANTENG,,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
BABJR00003/02-01AI-Lab_IPA,00:1F:64:EE:7A:94,10.15.26.23,SMP N 1 PURWANEGARA_JL.RAYA PURWANEGARA, BANJAR NEGARA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600227,CAPWAP,WAC-D4-GBL02,FitAP
BABJR00003/01-01AI-R_Media_Guru,00:1F:64:EE:7A:97,10.15.26.25,SMP N 1 PURWANEGARA_JL.RAYA PURWANEGARA, BANJAR NEGARA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600228,CAPWAP,WAC-D4-GBL02,FitAP
6PTK001563/01-01AI-R_Guru,00:1F:64:EE:7A:9A,0.0.0.0,SMA-SULTAN-SYARIF-ABDURRAHMAN_JL-A-YANI_PTK,AE5100-E2AN2T,WAC-D6-PTK,WAC-D6-PTK,Disabled,SN:00000000000000000000,CAPWAP,WAC-D6-SKK,FitAP
4BA005470/01-04AI-Dpn_R_Kelas,00:1F:64:EE:7A:9D,10.15.26.32,SMAN 1 PURWAREJA KLAMPOK_JL RAYA PURWAREJA KLAMPOK,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:01010600P13513600230,CAPWAP,WAC-D4-GBL02,FitAP
ATBATB00002/01-03AI-Bl_R_Plasa,00:1F:64:EE:7A:A0,10.15.19.4,Plaza Telkom Atambua,AE5100-E2AN2T,WAC-D7-KPN,WAC-D7-KPN,Enabled,SN:01010600P13513600231,CAPWAP,,FitAP
4PBG006499/01-01AI-perpustakaan,00:1F:64:EE:7A:A3,0.0.0.0,MI MA'ARIF NU RABAK_DESA RABAK KALIMANAH,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PBG004567/01-02AI-Perpustakaan,00:1F:64:EE:7A:AF,0.0.0.0,SMA NEGERI 01 KUTASARI - JL. RAYA TOBONG, KUTASARI, PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
BMBAM00003/01-02AI-Ruang_16,00:1F:64:EE:7A:C1,0.0.0.0,SMP NEGERI 3 BANYUMAS_JL. RAYA KEJAWAR BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
Q1-Q1-4BM006852/01-01AI-R.Guru,00:1F:64:EE:7A:CD,0.0.0.0,SMP N 1 Kebasen_Ngalisiswi Kebasen PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4BM006853/01-01AI-R_Kepsek,00:1F:64:EE:7A:D0,10.15.24.93,SMP N 1 PATIKRAJA_JL. BANYUMAS NO. 09 PATIKRAJA, BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:01010600P13513600247,CAPWAP,WAC-D4-GBL02,FitAP
4BM006854/01-01AI-R_Kepsek,00:1F:64:EE:7A:D3,10.15.24.77,SMP YPE PATIKRAJA_JL. RAYA PATIKRAJA NO.18 PATIKRAJA, BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600248,CAPWAP,WAC-D4-GBL02,FitAP
RSK_PWTPWT00037/01-01AI-Lobby,00:1F:64:EE:7A:D6,0.0.0.0,NATASHA_JL. DR. ANGKA NO 122 PURWOKERTO,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4PBG004546/01-02AI-Perpustakaan,00:1F:64:EE:7A:DF,10.15.24.6,SMPN 2 KUTASARI PBG_JL. RAYA TOBONG - MUNJUL KEC. KUTASARI, PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600252,CAPWAP,WAC-D4-GBL02,FitAP
4BM004490/01-03AI-R_Guru,00:1F:64:EE:7A:E2,10.15.28.9,SMK NEGERI 1 KEJAWAR BMS_JL. PRAMUKA NO. 1 KEJAWER BANYUMAS -BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Enabled,SN:01010600P13513600253,CAPWAP,WAC-D4-GBL02,FitAP
4PBG004567/01-03AI-Kelas_XA,00:1F:64:EE:7A:EB,0.0.0.0,SMA NEGERI 01 KUTASARI_JL. RAYA TOBONG, KUTASARI, PURBALINGGA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
BMBAM00003/01-01AI-R_TIK,00:1F:64:EE:7A:F1,0.0.0.0,SMP NEGERI 3 BANYUMAS_JL. RAYA KEJAWAR BANYUMAS,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
4BA006488/01-01AI-R_Guru,00:1F:64:EE:7A:FD,0.0.0.0,MTS N 2 BANJARNEGARA_SOKANANDI, BANJARNEGARA,AE5100-E2AN2T,WAC-D4-KBU01,WAC-D4-KBU01,Disabled,SN:00000000000000000000,CAPWAP,WAC-D4-GBL02,FitAP
