AP Inventory
AP Name,Ethernet MAC,AP IP Address,Model,Map Location,Controller Name,802.11b/g/n Status,Location
PSOPOS00002/01-01AI-SMAN_3_Poso,00:1F:64:EE:F9:CE,10.14.61.12,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,SMA NEGERI 3 JL. PULAU SERAM POSO
WKBWKB00003/01-01AI-Dp_R_Plasa,00:1F:64:EE:F9:E0,10.15.19.11,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,PLASA TELKOM PATTIMURA - MALITI KAB. SUMBA BARAT
KDIMDG00058/02-01AI-FITK_Dp_R_Kepala_Lab,00:1F:64:EE:F9:F5,10.14.64.23,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
4PBG004511/01-04AI-Dpn_R_IXE,00:1F:64:EE:F9:F8,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,MTSN GANDASULI BOBOTSARI_JL. TANJUNG GANDASULI NO. 3 KECAMATAN BOBOTSARI KABUPATEN PURBALINGGA
PWTPBG00008/01-01AI-R.Guru,00:1F:64:EE:F9:FB,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,Not set
KDIMDG00005/01-02AI-Aula,00:1F:64:EE:FA:13,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,KANTOR BAHASA_KENDARI; Jl. Martandu Samping Polda
KDIMDG00005/01-01AI-Lobby,00:1F:64:EE:FA:1F,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,KANTOR BAHASA_KENDARI; Jl. Martandu Samping Polda
KDIMDG00058/01-01AI-FKM_R_Tata_Usaha,00:1F:64:EE:FA:25,10.14.64.21,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,universitas haluoleo
KDIMDG00058/01-01AI-Fak.Farmasi_Ruang_PD,00:1F:64:EE:FA:28,10.14.62.4,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
KDIMDG00058/02-01AI-UPT_Bahasa,00:1F:64:EE:FA:2B,10.14.64.14,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
WGPWGP00002/01-01AI-Dp_R_Plasa,00:1F:64:EE:FA:2E,10.15.19.5,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Plaza Telkom Waingapu
7PAL000961/01-02AI-Dp_R_Kelas3,00:1F:64:EE:FA:3A,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,SMA MODEL MADANI JL. SOEKARNO HATTA PALU
LWKLWU00002/01-02AI-Dp_Plasa_Luwuk,00:1F:64:EE:FA:43,10.15.67.31,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,WIFI CORNER PLASA LUWUK JL. A. YANI NO. 5 LUWUK
KDIMDG00058/02-01AI-LabDasar,00:1F:64:EE:FA:4C,10.14.64.37,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
KPKPN00045/01-02AI-Dp_R_Kelas,00:1F:64:EE:FA:4F,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Down,SMP N 16 KUPANG
7PAL000983/01-01AI-Dpn_R_Guru,00:1F:64:EE:FA:58,10.14.60.20,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,SMA NEG 2 JL. TANJUNG DAKO NO. 9 PALU
7PAL000961/01-01AI-Dp_Kr_R_Kelas2,00:1F:64:EE:FA:64,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,SMA MODEL MADANI JL. SOEKARNO HATTA PALU
4PBG006498/01-02AI-R_Guru,00:1F:64:EE:FA:76,10.15.27.96,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Up,MTS MA'ARIF 07 NU _DESA SELAKAMBANG RT 03/07 KALIGONDANG PURBALINGGA
4PWT004650/01-01AI-Lobby,00:1F:64:EE:FA:79,10.15.24.48,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Up,SMPN 1 KARANGLEWAS_JL. TAMANSARI TAMANSARI KARANGLEWAS-PURWOKERTO
autoap,00:1F:64:EE:FA:7F,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,Not set
PTKPTK00291/01-02AI-Dlm_Toko,00:1F:64:EE:FA:91,10.15.24.42,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,TOKO-JS-BAYI_JL_IMAM-BONJOL_PTK
PTKPTK00296/01-01AI-Ruang_Kantor,00:1F:64:EE:FA:94,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KANTOR-KESEHATAN-PELABUHAN_JL_PAK-KASIH_PTK
PTKPTK00288/02-01AI-Dpn_Kamar_Kost,00:1F:64:EE:FA:A9,10.15.24.78,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-KEVIN-CELIN_JL_IMAM-BONJOL-GG-TANJUNG-HARAPAN_PTK
PTKPTK00308/01-02AI-Dalam_RM,00:1F:64:EE:FA:AC,10.15.24.111,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,RM-MANADO-NETTY_JL_PAK-KASIH_PTK
PTKPTK00304/01-01AI-Teras_Cafe,00:1F:64:EE:FA:B2,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-GM_JL_BUDI-KARYA_PTK
PTKPTK00285/01-01BI-Dlm_Kantor,00:1F:64:EE:FA:BB,10.15.24.51,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KANTOR-LURAH-MARIANA_JL_SIDAS_PTK
autoap,00:1F:64:EE:FA:C1,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,Not set
autoap,00:1F:64:EE:FA:CD,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Down,Not set
test_dwb,00:1F:64:EE:FA:D0,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Down,Not set
Q1-PWTPWT00044/01-02AI-R_Kelas,00:1F:64:EE:FA:D6,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,SMK MAARIF NU 1 WANGON Jl. Karangjengkol
SDJSDR00013/01-01AI-Depan_Masjid,00:1F:64:EE:FA:DC,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,SMP MUHAMMADIYAH SIDAREJA_JLN. AMPERA NO.29 SIDAREJA
SBWSBW00027/01-02AI-MESS_STAFF,00:1F:64:EE:FA:E2,10.15.12.219,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,PONDOK_PARACENDIKIA_SBW_02
SBWSBW00018/01-04AI-KIOS_2,00:1F:64:EE:FA:E5,10.15.12.254,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,TAMAN_BUGIS_SBW_04
.,00:1F:64:EE:FA:E8,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Down,.
SDJSDR00013/01-02AI-Depan_Lab_Komputer,00:1F:64:EE:FA:F4,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,SMP MUHAMMADIYAH SIDAREJA_JLN. AMPERA NO.29 SIDAREJA
KDIMDG00058/01-01AI-Asrama_Ibnu_Sina_R_Admin,00:1F:64:EE:FA:F7,10.14.64.12,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
4PK006769/01-02AI-Dp_R_L4,00:1F:64:EE:FB:03,10.15.17.136,AE5100-E2AN2T,Root Area,WAC-D4-GBL03,Down,SMK Muh Bligo Pekalongan Jl. Sapugarut VII
4PWT005064/01-02AI-R_Karyawan,00:1F:64:EE:FB:06,10.15.24.172,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Up,BANK MANDIRI PURWOKERTO_Jl. Jend Sudirman No. 463 Pwt
Q2-4CP005192/01-03AI-Parkir_Motor,00:1F:64:EE:FB:12,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,PLASA TELKOM CILACAP_JL. A.YANI NO.34, CILACAP
4PK004081/01-04AI-Dp_R_15,00:1F:64:EE:FB:15,10.15.17.142,AE5100-E2AN2T,Root Area,WAC-D4-GBL03,Up,SMK Muh 1 Pekalongan Jl. AMD No. 1 Kramatsari
5SBW019098/02-01AI-DP_R_KLS_3,00:1F:64:EE:FB:2A,10.15.12.122,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,SMP_1_SBW_BESAR_04
MTRGER00002/01-02AI-DP_R_SERVER,00:1F:64:EE:FB:2D,10.15.11.146,AE5100-E2AN2T,Root Area,WAC-D7-MTR,Down,KPU_LOBAR_GERUNG_02
MTRSGG00007/01-01AI-DP_PINTU_MASUK,00:1F:64:EE:FB:3F,0.0.0.0,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,KPU_TANJUNG_001
4PK004081/01-03AI-Dp_R_13,00:1F:64:EE:FB:5D,10.15.17.97,AE5100-E2AN2T,Root Area,WAC-D4-GBL03,Up,SMK Muh 1 Pekalongan Jl. AMD No. 1 Kramatsari
PTKPTK00284/01-02AI-Koridor,00:1F:64:EE:FB:60,10.15.24.103,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KARAOKE-PLANET-HOLLYWOOD_JL_BUDI-KARYA_PTK
KDIMDG00047/01-01AI-R_Tunggu_Service,00:1F:64:EE:FB:63,10.14.62.50,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,WICO_PT_Hadji_Kalla;JL.A.Yani_Kendari
4PK006769/01-01AI-Dp_R_BK,00:1F:64:EE:FB:78,10.15.17.92,AE5100-E2AN2T,Root Area,WAC-D4-GBL03,Down,SMK Muh Bligo Pekalongan Jl. Sapugarut VII
KDIMDG00058/02-01AI-Fak.Peternakan_R_Pembantu_Dekan,00:1F:64:EE:FB:84,10.14.64.17,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
KDIMDG00058/02-01AI-Atas_Loket,00:1F:64:EE:FB:87,10.14.64.33,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
KDIMDG00058/01-01BI-F.Kedokteran_Lobby,00:1F:64:EE:FB:8A,10.14.64.6,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Down,Universitas Haluoleo
4BTG005097/01-01AI-Dp_R_Kapolsek,00:1F:64:EE:FB:8D,10.16.29.15,AE5100-E2AN2T,Root Area,WAC-D4-GBL03,Up,Satlantas Polres Batang Jl. Alun-Alun
4BTG005095/01-02AI-Kabid_BinPro,00:1F:64:EE:FB:90,10.15.15.100,AE5100-E2AN2T,Root Area,WAC-D4-GBL03,Up,RSUD Batang Jl. Dr. Sutomo 42
KDIMDG00058/01-01AI-Fekon,00:1F:64:EE:FB:A2,10.14.64.10,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Down,Universitas Haluoleo
KDIMDG00058/01-01AI-Perpustakaan_Pintu_Masuk,00:1F:64:EE:FB:A5,10.14.64.20,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
4BTG005095/01-01AI-Aula,00:1F:64:EE:FB:A8,10.15.15.105,AE5100-E2AN2T,WAC Jateng>>Gombel>>GBL03,WAC-D4-GBL03,Up,RSUD Batang Jl. Dr. Sutomo 42
PTKPTK00175/01-01AI-Dlm_Cafe,00:1F:64:EE:FB:BA,10.15.23.93,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-SMILE_JL_WAHIDIN_PTK
PTKPTK00170/01-01AI-Dlm_Cafe,00:1F:64:EE:FB:D2,10.15.22.36,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-SAKHAS_JL_DANAU-SENTARUM_PTK
PTKPTK00169/01-01AI-Dlm_Cafe,00:1F:64:EE:FB:DE,10.15.22.43,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-SF_JL_KHA-DAHLAN_PTK
PTKJWI00006/01-01AI-Dlm_Cafe,00:1F:64:EE:FB:E1,10.15.23.6,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-MENYADI_JL_APEL_PTK
PTKPTK00235/01-01AI-Dlm_Cafe,00:1F:64:EE:FB:E7,10.15.23.152,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-MAMA_JL_GST-HAMZAH_PTK
PTKPTK00172/01-01AI-Dlm_Cafe,00:1F:64:EE:FC:11,10.15.22.52,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,WARKOP-UTAMA-RASA_JL_HIJAS_PTK
PTKSRD00004/01-01AI-Dlm_Cafe,00:1F:64:EE:FC:3B,10.15.23.13,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-KOIS_JL_SEI-RAYA-DALAM_PTK
SBSSMB00002/01-01AI-Wifi_Corner,00:1F:64:EE:FC:47,10.15.23.108,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KANTOR-TELKOM-SAMBAS_SBS
SWRBA00003/01-01AI-Wifi_Corner,00:1F:64:EE:FC:4A,10.15.23.102,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,STO-ROBAN_SW
PTKPTK00188/01-01AI-Teras_Depan,00:1F:64:EE:FC:4D,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,MINI-MARKET-SF3_JL_SULTAN-ABDULRAHMAN_PTK
SBSSMB00003/01-01AI-Wifi_Corner,00:1F:64:EE:FC:50,10.15.23.135,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KANTOR-TELKOM-TEBAS_TBS
PTKPTK00230/01-01AI-Dlm_Outlet,00:1F:64:EE:FC:56,10.15.23.19,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,ANGEL-SELINDO_JL_SULTAN-ABDURAHMAN_PTK
PTKPTK00242/01-01AI-Dlm_Cafe,00:1F:64:EE:FC:59,10.15.23.122,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-LIEM_JL_GAJAHMADA_PTK
PTKPTK00234/01-01AI-Dlm_Cafe,00:1F:64:EE:FC:5C,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-SARI_JL_PURNAMA_PTK
5MTR011122/03-01AI-DP_PB_AGAMA,00:1F:64:EE:FC:62,10.15.14.83,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,MTSn_1_01
5MTR011122/02-01AI-DP_KLS_8_IV,00:1F:64:EE:FC:6B,10.15.14.42,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,MTSn_1_03
5MTR011122/02-02AI-DP_R_GURU,00:1F:64:EE:FC:6E,10.15.14.58,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,MTSn_1_04
PMKPMK00002/01-01AI-Wifi_Corner,00:1F:64:EE:FC:71,10.15.23.103,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KANTOR-TELKOM-PMK_PMK
RTPRTP00050/02-01AI_R_KEPSEK_SMAN1_RANTEPAO,00:1F:64:EE:FC:74,10.14.59.16,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,SMAN-1_JL.MONGINSIDI_RANTEPAO
PALPAL00006/01-02AI-R_Mushollah,00:1F:64:EE:FC:77,10.14.60.23,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,KANTOR TVRI JL. RAJA MOILI PALU
autoap,00:1F:64:EE:FC:7A,10.15.21.204,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,HOTEL-PEONY_JL_GAJAHMADA_PTK
5SBW019095/01-02AI-R_GURU,00:1F:64:EE:FC:7D,10.15.12.43,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,SMAn_3_SBW_BESAR_02
PALPAL00006/01-01AI-R_Studio_Luar,00:1F:64:EE:FC:80,10.14.60.14,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,KANTOR TVRI JL. RAJA MOILI PALU
autoap,00:1F:64:EE:FC:83,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,Not set
PREPRE00054/01-01AI_R_KEPSEK_SMKN2_Parepare,00:1F:64:EE:FC:86,10.14.58.17,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,SMKN 2 Jl.Ahmad Yani Parepare
autoap,00:1F:64:EE:FC:89,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,Not set
PALPAL00006/01-03AI-Dpn_VIPRoom,00:1F:64:EE:FC:8C,10.14.60.15,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,KANTOR TVRI JL. RAJA MOILI PALU
SBWSBW00009/01-04AI-HAL_KTR_1,00:1F:64:EE:FC:8F,10.15.14.120,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,KANDATEL_SBW_04
5SBW020093/01-04AI-KELAS_BL,00:1F:64:EE:FC:92,10.15.11.251,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,SMP_1_Labuhan_SBW_04
.,00:1F:64:EE:FC:95,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,.
5SBW019105/01-01AI-R_KTR_SELOLAH,00:1F:64:EE:FC:98,10.15.11.214,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,SMAN2_SBW_01
5MTR011122/03-02AI-DP_KLS_8_IX,00:1F:64:EE:FC:9B,10.15.14.97,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,MTSn_1_02
SBWSBW00025/01-02AI-DP_R_TU,00:1F:64:EE:FC:9E,10.15.12.52,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,TK_YAYASAN_SANDY_PUTRA_02
PALPAL00045/01-01AI-Warkop_Harmoni,00:1F:64:EE:FC:A1,10.14.61.34,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,WARKOP HARMONI JL. BALAIKOTA SELATAN PALU
SBWSBW00009/01-05AI-BERUGAK_BSAR,00:1F:64:EE:FC:A4,10.15.14.224,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,KANDATEL_SBW_05
PTKPTK00324/01-01AI-Dalam_Cafe,00:1F:64:EE:FC:A7,10.15.24.144,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,FANZ-KOPITIAM_JL_SIAM_PTK
PTKPTK00326/01-02CI-Depan_Cafe,00:1F:64:EE:FC:E3,10.15.24.149,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-BARISTA_JL_JEND-URIP-SUMOHARDJO_PTK
5SBW019095/01-01AI-R_LABKOM,00:1F:64:EE:FC:E6,10.15.12.38,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,SMAn_3_SBW_BESAR_01
ENDEND00002/01-01AI-Dp_R_infra,00:1F:64:EE:FC:E9,10.15.17.39,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Plaza Telkom Ende
PALPAL00028/01-02AI-SMA_Katolik_Palu,00:1F:64:EE:FC:FB,10.15.67.13,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,SMA KATOLIK PALU JL. DANAU POSO NO. 23 PALU
5SBW019100/02-01AI-DP_R_KLS_3,00:1F:64:EE:FD:04,10.15.12.138,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,MAN_1_SUMBAWA_04
SBWSBW00027/01-01AI-DP_LABKOMP,00:1F:64:EE:FD:0A,10.15.12.218,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,PONDOK_PARACENDIKIA_SBW_01
SBWSBW00022/01-02I-R_ENTRY_DATA,00:1F:64:EE:FD:0D,0.0.0.0,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,KPU_SUMBAWA_02
PALPAL00028/01-01AI-SMA_Katolik_Palu,00:1F:64:EE:FD:10,10.15.67.26,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,SMA KATOLIK PALU JL. DANAU POSO NO. 23 PALU
PALPAL00069/02-01AI-Dp_Outdoor_Careto_Lantai_2,00:1F:64:EE:FD:1C,10.15.67.27,AE5100-E2AN2T,WAC Kalimantan>>WAC Pontianak,WAC-D7-BLK02,Up,CARETO CAFE & RESTO JL. PEMUDA PALU
KDIMDG00069/01-01AI-Cafe_Idaman,00:1F:64:EE:FD:28,10.14.64.19,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Jl. H.E.A Mokodompit, Anduonohu
RTGRTE00002/01-02AI-Dp_R_Plasa,00:1F:64:EE:FD:2B,10.15.17.15,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Plaza Telkom Ruteng
KPKPN00069/01-06AI-R_Chip_Room,00:1F:64:EE:FD:3A,10.15.21.33,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Bandara El Tari Kupang
ENDEND00002/01-02AI-Dp_R_Plasa,00:1F:64:EE:FD:40,10.15.17.24,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Plaza Telkom Ende
MMEMMR00004/01-01AI-Kn_R_Kbrktn,00:1F:64:EE:FD:46,10.15.17.47,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Bandara Fransseda Maumere
KPKPN00069/01-05AI-R_Tunggu_kbrt,00:1F:64:EE:FD:4C,10.15.21.143,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Bandara El Tari Kupang
KPKPN00069/01-07AI-Dp_Lobby,00:1F:64:EE:FD:55,10.15.21.138,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Bandara El Tari Kupang
KPKPN00069/01-04AI-Dp_Lobby,00:1F:64:EE:FD:5E,10.15.21.44,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Bandara El Tari Kupang
autoap,00:1F:64:EE:FD:61,0.0.0.0,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,Not set
TTATTN00002/01-01AI-SMK_GKST_2_Tentena,00:1F:64:EE:FD:67,10.14.61.43,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Down,SMK GKST 2 TENTENA JL. TORULEMBA NO. 3 TENTENA
MMEMMR00005/01-01AI-Dp_Loby,00:1F:64:EE:FD:6D,10.15.17.37,AE5100-E2AN2T,Root Area,WAC-D7-KPN,Up,Gramedia Maumere
PWTPWT00021/01-01AI-Loby_Depan,00:1F:64:EE:FD:70,10.15.23.15,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Up,SDN_01_Pernasidi_Jl.Pernasidi_No0
PALPAL00119/01-01AI-Dp_Ktr_STO_Palu_2,00:1F:64:EE:FD:73,10.15.67.7,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,WIFI CORNER TELKOM STO PALU-2 JL. KIJANG PALU
PWTPWT00060/01-01AI-R_Pelayanan,00:1F:64:EE:FD:76,10.15.24.70,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Up,JAMSOSTEK PURWOKERTO_JL. S. PARMAN NO 15 PURWOKERTO
Q2-KYAKRY00039/01-01BI-Gerbang_masuk,00:1F:64:EE:FD:79,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,SMP MUHAMMADIYAH SUMPIUH_JL. RAYA BARAT no.14 SUMPIUH
KDIMDG00058/01-03AI-FKIP3_R_Kuliah,00:1F:64:EE:FD:8B,10.14.64.38,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
KDIMDG00058/01-02AI-FKIP2_R_Bhs_Inggris,00:1F:64:EE:FD:8E,10.14.64.29,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
KDIMDG00058/01-01AI-GOR_Pintu_masuk,00:1F:64:EE:FD:94,10.14.64.53,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Down,Universitas Haluoleo
KDIMDG00058/01-01AI-FKIP1_R_Tata_Usaha,00:1F:64:EE:FD:97,10.14.64.32,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Universitas Haluoleo
PALPAL00012/01-01AI-Warkop_Aweng_Juanda,00:1F:64:EE:FD:B2,10.14.60.13,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,WARKOP AWENG JL. JUANDA NO. 28 PALU
7PAL001085/01-02AI-Dpn_R_Manager,00:1F:64:EE:FD:B5,10.15.68.12,AE5100-E2AN2T,WAC Sulawesi>>Makassar>>MKS02,WAC-D7-BLK02,Up,KANTOR ARNET JL. MOH. HATTA PALU
autoap,00:1F:64:EE:FD:CD,10.14.65.5,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Not set
PTKPTK00288/01-02AI-Dpn_Kamar_Kost,00:1F:64:EE:FD:D6,10.15.24.86,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,CAFE-KEVIN-CELIN_JL_IMAM-BONJOL-GG-TANJUNG-HARAPAN_PTK
PTKPTK00296/01-02AI-Ruang_Kantor,00:1F:64:EE:FD:D9,10.15.24.47,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,KANTOR-KESEHATAN-PELABUHAN_JL_PAK-KASIH_PTK
PTKPTK00291/01-01AI-Teras_Toko,00:1F:64:EE:FD:DC,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D6-PTK,Down,TOKO-JS-BAYI_JL_IMAM-BONJOL_PTK
autoap,00:1F:64:EE:FD:E2,10.14.65.4,AE5100-E2AN2T,Root Area,WAC-D7-BLK02,Up,Not set
MTRMTR00031/01-01AI-PERPUS,00:1F:64:EE:FD:E8,10.15.13.13,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Up,Bank_Indonesia_Mataram_01
5MTR010933/01-01AI-DP_R_GURU,00:1F:64:EE:FD:F1,0.0.0.0,AE5100-E2AN2T,WAC Nusa Tenggara>>Mataram>>WAC Mataram,WAC-D7-MTR,Down,Smk_Pariwisata_Mataram
Q1-CPCLC00056/01-01AI-R_Guru,00:1F:64:EE:FE:06,0.0.0.0,AE5100-E2AN2T,Root Area,WAC-D4-KBU01,Down,SMP N 3 MAOS_JLN. STASIUN MAOS NO.566 MAOS 01 01 KAMPUNGBARU KARANGREJA
